Frame,Red channel,Green channel,Blue Channel,Red_back,Green_back,Blue_back,Pressure
frame768,157.58064516129033,157.70967741935485,144.51612903225808,211.3179723502304,210.53917050691246,207.3364055299539,-0.027411282
frame769,157.4700460829493,157.6267281105991,144.3917050691244,210.0737327,208.82027649769586,206.0921658986175,-0.027830809
frame770,157.58064516129033,157.70967741935485,144.51612903225808,211.75115207373273,210.53917050691246,207.3364055299539,-0.02747041
frame771,157.6036866359447,157.63133640552996,144.58986175115209,210.0737327,208.82027649769586,206.0921658986175,-0.028095156
frame772,157.7004608294931,157.7188940092166,144.69124423963135,211.75115207373273,210.53917050691246,207.3364055299539,-0.027550548
frame773,157.6036866359447,157.63133640552996,144.58986175115209,210.0737327,208.82027649769586,206.0921658986175,-0.027888805
frame774,157.7004608294931,157.7188940092166,144.69124423963135,211.76497695852535,210.55299539170508,207.36405529953916,-0.027343959
frame775,157.65437788018434,157.84331797235023,144.08755760368663,210.44239631336404,209.1889400921659,206.1105991,-0.027313054
frame776,157.5483870967742,158,145.14746543778801,211.76497695852535,210.55299539170508,207.79723502304148,-0.027768254
frame777,157.59447004608296,157.93087557603687,144.1520737327189,210.44239631336404,208.8294930875576,206.1105991,-0.027481586
frame778,157.58986175115209,158.03225806451613,144.29032258064515,211.76497695852535,210.55299539170508,207.36405529953916,-0.027040213
frame779,157.53456221198158,158,144.23963133640552,210.44239631336404,209.1889400921659,206.1105991,-0.027456641
frame780,157.65898617511522,158.04608294930875,145.26728110599078,211.76497695852535,210.55299539170508,207.79723502304148,-0.027848512
frame781,157.53456221198158,158,144.23963133640552,210.44239631336404,209.1889400921659,206.1105991,-0.027369559
frame782,157.65898617511522,158.04608294930875,144.3778801843318,211.76497695852535,210.55299539170508,207.36405529953916,-0.026994377
frame783,157.5668202764977,158.04147465437788,144.2811059907834,210.44239631336404,209.1889400921659,206.1105991,-0.027367949
